cluster_id,n_points,diameter_proxy_m,diameter_proxy_mm,pca_span_1_m,pca_span_2_m,pca_span_3_m,pairwise_d90_m,proxy_volume_m3
207,23,0.09063543500584806,90.63543500584805,0.09063543500584806,0.0582973827568591,0.02805764345476306,0.07422062714134123,0.00038984565015534183
208,22,0.10568404196514972,105.68404196514972,0.10568404196514972,0.034463533014595746,0.020357200655335743,0.08249874236779227,0.000618054633775107
209,55,0.18083290692777498,180.83290692777499,0.18083290692777498,0.10567222238309078,0.03484134156512904,0.13363099409473478,0.003096214309910139
210,48,0.1848344755063666,184.8344755063666,0.1848344755063666,0.08487511687098545,0.03722367684021598,0.1312627496103574,0.003306340376813247
211,63,0.11474792080014828,114.74792080014828,0.11474792080014828,0.07707238232057245,0.03194110881256117,0.08844003109183848,0.0007911031199267831
212,32,0.15727093295230904,157.27093295230904,0.15727093295230904,0.11416952178733766,0.051482019740601265,0.11943755576901455,0.0020367794830093867
213,79,0.13059803738758213,130.59803738758214,0.13059803738758213,0.12690293358981494,0.07524345720185148,0.11326659752348739,0.0011662954294541358
214,114,0.25791169724190444,257.91169724190445,0.25791169724190444,0.1118205621631696,0.09313145850315815,0.16579688854690722,0.008982800212812107
215,150,0.1980579906240525,198.05799062405248,0.1980579906240525,0.1812126805704702,0.07699027655275345,0.17146418337497582,0.004067951142509798
216,177,0.27928986054023036,279.28986054023034,0.27928986054023036,0.12277158153658316,0.11129920944616925,0.222359415652145,0.011406807955023947
217,45,0.12433964650897904,124.33964650897904,0.12433964650897904,0.06805050593288729,0.026832606087836674,0.08807830585733929,0.0010065318162236665
218,38,0.1358289098972622,135.8289098972622,0.1358289098972622,0.08025912893861006,0.0232606280727952,0.10042041904659847,0.0013121251747885891
219,42,0.177541582137246,177.541582137246,0.177541582137246,0.1417913960747214,0.04725585236678501,0.14049646111714742,0.002930210899475186
220,41,0.16718005757281723,167.18005757281722,0.16718005757281723,0.06405818050737788,0.03590981647112545,0.12285055969142421,0.0024465383830764237
221,170,0.28535070200470314,285.3507020047031,0.28535070200470314,0.24438981994151288,0.11989313452704513,0.23920869583402848,0.012165653932797374
222,59,0.10717743766197227,107.17743766197226,0.10717743766197227,0.09233471651960468,0.10186554567031315,0.09741707553584093,0.0006446273567592657
223,292,0.2789193278705363,278.9193278705363,0.2789193278705363,0.2859753425613939,0.11215818911307689,0.25513978322550834,0.01136146806974925
224,57,0.17264391701569862,172.6439170156986,0.17264391701569862,0.06783320730943199,0.0716904684943814,0.13330764447335752,0.0026943404116266255
225,139,0.224165785078487,224.165785078487,0.224165785078487,0.16046759047985237,0.05497396707270016,0.1572543630821977,0.00589802488051964
226,63,0.1641161278445702,164.1161278445702,0.1641161278445702,0.13835872734155757,0.05172863206289702,0.13113045404034376,0.0023144745377094576
227,22,0.07573862719357065,75.73862719357065,0.07573862719357065,0.05162974557794453,0.022880642459206714,0.06018828729932778,0.00022748402788275128
228,42,0.17893038586744014,178.93038586744015,0.17893038586744014,0.06558578164672335,0.03236359775465747,0.1457942289689703,0.0029995141691689584
229,47,0.18185666388174207,181.85666388174207,0.18185666388174207,0.09294640669476298,0.03035767279244773,0.1293901790449465,0.0031490987656294547
230,20,0.056516911407652005,56.516911407652,0.05419939856552227,0.061030797150159216,0.01869625361483422,0.056516911407652005,9.452221333150108e-05
231,89,0.0961781059599055,96.17810595990551,0.0961781059599055,0.10133442004154741,0.055106804617273394,0.08907841141732795,0.0004658298164275345
232,20,0.06225404825095053,62.25404825095053,0.06225404825095053,0.04924540008254742,0.04052934870379968,0.05577980158651615,0.0001263285223164715
233,242,0.2922056300605893,292.20563006058933,0.2922056300605893,0.21037876496032365,0.13011449085373686,0.24069701849005973,0.013063644714701865
234,25,0.11903512250084501,119.035122500845,0.11903512250084501,0.09911591823981045,0.02491276257025722,0.1059832769280722,0.0008831286862516285
235,34,0.08632633428999366,86.32633428999365,0.08632633428999366,0.07609163759821766,0.04825818378524228,0.07634353788313933,0.0003368437715217293
236,21,0.05649260644379414,56.49260644379414,0.05649260644379414,0.048545946901377854,0.016551868509760884,0.04683363702612869,9.440031860533339e-05
237,45,0.15564225967405615,155.64225967405616,0.15564225967405615,0.08864642014623961,0.040948266321778996,0.1113632953721719,0.0019741548021401274
238,30,0.09205374878014244,92.05374878014244,0.09205374878014244,0.0637810288732561,0.03286439872507972,0.08108261785104304,0.00040843510280592373
239,105,0.17401969370846404,174.01969370846405,0.17401969370846404,0.12331424534885482,0.10496133685295764,0.11564771762256261,0.002759267604384556
240,28,0.1438321457723185,143.8321457723185,0.1438321457723185,0.07716126802105035,0.04598318410232574,0.10289687145058599,0.0015579965835426249
241,21,0.1280292219818199,128.02922198181992,0.1280292219818199,0.06719149685002737,0.01835553528741693,0.09061367919746961,0.0010988184459396855
242,35,0.15787971034949846,157.87971034949845,0.15787971034949846,0.12179655065377522,0.031079801512620204,0.12361114389081547,0.0020605235627063714
243,20,0.062380201078596105,62.3802010785961,0.062380201078596105,0.04236327258762819,0.015317985654725325,0.047769400738003544,0.0001270980634310542
244,67,0.13719848032493365,137.19848032493366,0.13719848032493365,0.10550006657764549,0.0604441590985363,0.11287231000544663,0.0013522174159442107
245,194,0.3288409095263387,328.8409095263387,0.3288409095263387,0.13629871302240265,0.06621865443807151,0.23824339286688806,0.01861899110704678
246,22,0.050034788961508495,50.0347889615085,0.050034788961508495,0.03436171268152141,0.015657905665235373,0.03894946337518686,6.558655795873764e-05
247,21,0.08159577672705332,81.59577672705332,0.08159577672705332,0.06392063999150961,0.015723769107468928,0.06702078124395314,0.00028444720129510196
248,20,0.10739547913530587,107.39547913530586,0.10739547913530587,0.04979035933703046,0.028611274844859584,0.08253364186770869,0.0006485696502486138
249,23,0.135802319297736,135.802319297736,0.135802319297736,0.04505273257235896,0.054328664233344925,0.09789640011335468,0.0013113547195468334
250,42,0.10229632561605155,102.29632561605155,0.10229632561605155,0.09217262078751529,0.03247471244696151,0.08256757568282705,0.0005605040125607708
251,26,0.1520992246568073,152.0992246568073,0.1520992246568073,0.08141207423670342,0.023963235141092644,0.1233949279896935,0.0018423817495051035
252,41,0.1302121734672693,130.21217346726928,0.1302121734672693,0.050564832147254525,0.052439310467764864,0.11163065183871514,0.0011559881617602941
253,22,0.06484720953399531,64.84720953399531,0.06484720953399531,0.060792123055116984,0.016035160207888643,0.06176824381264386,0.00014278168401997865
254,83,0.14934624094933047,149.34624094933048,0.14934624094933047,0.12072006944436817,0.06826955415536629,0.1240813356134146,0.0017441406732089425
255,47,0.156330284894066,156.330284894066,0.156330284894066,0.09583641783776158,0.048613192412737545,0.11567075311428257,0.002000451286960764
256,38,0.09964833401303727,99.64833401303727,0.09964833401303727,0.07028243244084259,0.03865185829646142,0.07957322119588772,0.0005180942222969158
257,35,0.1154168230425825,115.4168230425825,0.1154168230425825,0.09615590650076333,0.027853532658047804,0.09322464289056961,0.0008050187014644045
258,74,0.14911781167665664,149.11781167665663,0.14911781167665664,0.10524017134949903,0.07700687138018496,0.10589397337897072,0.0017361497714621498
259,24,0.13834575917283565,138.34575917283564,0.13834575917283565,0.05787758335036942,0.043604231926969085,0.10895764635450285,0.0013864243424319305
260,44,0.13855029901349314,138.55029901349315,0.13855029901349314,0.06307046723096307,0.03012301848857187,0.1003526318270851,0.0013925827925000366
261,51,0.14297751323965052,142.97751323965053,0.14297751323965052,0.1226308423716751,0.03742727372783751,0.119170791938403,0.0015303890163287693
262,26,0.17029682560044684,170.29682560044685,0.17029682560044684,0.05761608910038907,0.037671715271795164,0.1263906576239682,0.002585939024543299
263,22,0.11542865319330595,115.42865319330595,0.11542865319330595,0.07874222980013593,0.038779268818968454,0.0811903433573187,0.0008052662685479812
264,62,0.09712781300984114,97.12781300984113,0.09712781300984114,0.08240970170674763,0.04206593652266574,0.08039182313603394,0.00047976598356517744
265,24,0.07558363913664977,75.58363913664977,0.07558363913664977,0.05860127936828201,0.02017421128595695,0.06427442033222948,0.00022609034506694778
266,72,0.10260906653151874,102.60906653151875,0.10260906653151874,0.07818879305688883,0.04632851737430245,0.08821963734711472,0.0005656604731208018
267,261,0.2066377665222312,206.6377665222312,0.2066377665222312,0.1484363569106451,0.09405814315684426,0.1539680118857371,0.00461984834690272
268,78,0.16950931361498084,169.50931361498084,0.16950931361498084,0.12584412480723497,0.03796105328597284,0.13245873570471584,0.002550229811669541
269,35,0.1670728459315763,167.07284593157632,0.1670728459315763,0.11170063361020702,0.045014932081866944,0.12983013028346216,0.0024418345465307767
270,20,0.08619838122351536,86.19838122351537,0.08619838122351536,0.043234486362648566,0.019198344945200046,0.06632782349026371,0.00033534817893529607
271,21,0.10734410162648841,107.34410162648841,0.10734410162648841,0.09375964872780135,0.023672949141927593,0.09690060575052302,0.0006476392771632881
272,26,0.1401395795685954,140.1395795685954,0.1401395795685954,0.08761770734515659,0.06020375542168595,0.10363684579271312,0.0014410566471248676
273,77,0.14381611603066558,143.81611603066557,0.14381611603066558,0.1310512175865814,0.07600283635148586,0.12156662701937704,0.0015574757368422552
274,33,0.10878849272748359,108.78849272748359,0.10878849272748359,0.0717104781217521,0.03408842109921352,0.08570814829457435,0.0006741359710351357
275,94,0.1852865545905928,185.2865545905928,0.1852865545905928,0.13034479003089677,0.06857406961606097,0.15679141441086095,0.003330660291135962
276,27,0.06288890409526189,62.88890409526189,0.06288890409526189,0.038696105368910744,0.018047599136803507,0.044325977444207056,0.00013023289734404717
277,40,0.15730379359383384,157.30379359383383,0.15730379359383384,0.09363366240235749,0.05806253362228648,0.13782561113635833,0.0020380564614954073
278,25,0.08653364107949223,86.53364107949223,0.08653364107949223,0.06078136058402261,0.025252385847944335,0.06365886159532046,0.0003392763256531656
279,51,0.17676002941179914,176.76002941179914,0.17676002941179914,0.0685934940347274,0.05055933204833372,0.13701702614562933,0.002891683905278309
280,23,0.09231831632521081,92.31831632521082,0.09231831632521081,0.05798134633321202,0.02598106262011416,0.06763876150248135,0.0004119668287164194
281,43,0.13423219011803608,134.23219011803607,0.13423219011803608,0.06601042393905937,0.04677241176634024,0.0963641494659162,0.001266393435821332
282,20,0.08972800947680264,89.72800947680264,0.08972800947680264,0.07473321197867529,0.027035273601959918,0.06821234052223021,0.0003782532974987537
283,49,0.12895062766870613,128.95062766870612,0.12895062766870613,0.08037478408931209,0.05961258475593093,0.10682386972356314,0.00112271365180915
284,23,0.05777249036084198,57.77249036084198,0.05777249036084198,0.051819122484883906,0.016532328136913386,0.051900996638673265,0.00010096291678108381
285,30,0.09448568893647968,94.48568893647969,0.09448568893647968,0.08271354880988749,0.03903594726528716,0.08493697398910736,0.00044166880323643075
286,33,0.07536960689728484,75.36960689728484,0.07536960689728484,0.06485075953876526,0.029559156657780028,0.0641659130750949,0.0002241751002979976
287,22,0.06315209910406228,63.15209910406227,0.06315209910406228,0.052925093279643745,0.02829074619005092,0.053143892526816325,0.00013187485468029423
288,49,0.11767871862524887,117.67871862524886,0.11767871862524887,0.08229795509206327,0.06211280371762348,0.09447064632883036,0.0008532816669514474
289,25,0.08931918607641967,89.31918607641967,0.08931918607641967,0.05748420238957379,0.03151220790813225,0.06532407116298913,0.0003731065669418847
290,44,0.0988304457480857,98.8304457480857,0.0988304457480857,0.07432367868906284,0.038034405863867665,0.08696845462028222,0.0005054414852232528
291,30,0.10841145094436239,108.41145094436239,0.10841145094436239,0.053597811970134704,0.03744259160365894,0.08636120132566474,0.0006671509258610393
292,22,0.084917646026216,84.917646026216,0.084917646026216,0.069070207750276,0.042844971443101246,0.07658986615820113,0.0003206213677789363
293,180,0.24840117329679678,248.4011732967968,0.24840117329679678,0.18574621470500363,0.1756524057910553,0.1973199299539334,0.008025268120023165
294,167,0.18363188486507298,183.63188486507298,0.18363188486507298,0.1962182844643648,0.08736788124085612,0.1656614896862749,0.0032422231195111655
295,20,0.08610755289036418,86.10755289036418,0.08610755289036418,0.045877769425439405,0.03801408385868692,0.07312279252883902,0.0003342892136113477
296,26,0.12254329706534581,122.54329706534581,0.12254329706534581,0.06599943865813497,0.028023133431069942,0.08682321387842362,0.000963534579375192
297,27,0.15682295880502933,156.82295880502934,0.15682295880502933,0.07200500211547073,0.023071159948602087,0.11804447394296286,0.002019424183497237
298,25,0.07849755099673085,78.49755099673085,0.07849755099673085,0.050771774524586644,0.016257051623966796,0.06574924353797076,0.0002532601998324137
299,105,0.18822152012734092,188.2215201273409,0.18822152012734092,0.13884865372581068,0.062123448286611094,0.1300834445324753,0.0034914550246906073
300,38,0.07531882537239126,75.31882537239126,0.07531882537239126,0.051505358669135456,0.033506549929399554,0.05998858122846658,0.00022372228043468075
301,28,0.12319622888203667,123.19622888203666,0.12319622888203667,0.07757447841074658,0.026515970883245962,0.09947441495243153,0.0009790184228292112
302,68,0.2369959035010939,236.9959035010939,0.2369959035010939,0.07619305773337103,0.046943910369141285,0.16228406406291665,0.006969813223407261
303,20,0.07640191650642619,76.40191650642619,0.07640191650642619,0.047309223595869795,0.023476833612527587,0.06150849107780454,0.0002335131706101021
304,63,0.1253571803674378,125.35718036743779,0.1253571803674378,0.11746382895682767,0.07436511934524084,0.11056265322429726,0.0010314454574386555
305,65,0.09961935787106146,99.61935787106147,0.09961935787106146,0.07871089230899128,0.061819354094402534,0.08203708571753816,0.0005176423931633051
306,38,0.10284314144057607,102.84314144057608,0.10284314144057607,0.08212826530207529,0.04011873372410978,0.08015125240264956,0.0005695405163369019
307,56,0.15353566893333348,153.53566893333348,0.15353566893333348,0.08151981753575264,0.06440838366397297,0.10725439101601905,0.0018950753332925253
308,99,0.23435742629256673,234.35742629256674,0.23435742629256673,0.08921877234795372,0.07652676831203184,0.17194777515628776,0.0067396102506710005
309,43,0.09662974882602718,96.62974882602718,0.09662974882602718,0.06677419680646393,0.03764306591162486,0.07564346794292504,0.0004724231535184145
310,45,0.1675414607435341,167.5414607435341,0.1675414607435341,0.11741335994969737,0.06800986406776102,0.14212783051374656,0.002462439194189985
311,52,0.11084087209446351,110.8408720944635,0.11084087209446351,0.09701949247168526,0.06547972871116854,0.09454470829233533,0.0007130146032886494
312,132,0.18900934199679328,189.0093419967933,0.18900934199679328,0.10985296298685046,0.08904836937101977,0.1455650063114213,0.0035354803913673085
313,23,0.10751102421888947,107.51102421888947,0.10751102421888947,0.06669313548505022,0.02170119644850938,0.094116563156084,0.0006506652605018207
314,130,0.21202637721337397,212.02637721337396,0.21202637721337397,0.10860614367778884,0.09214634414223252,0.16560342206518477,0.0049907785613305024
315,131,0.21578460127653865,215.78460127653864,0.21578460127653865,0.1658834052531379,0.09871534985146399,0.17168890503179274,0.005260899081156557
316,24,0.10176796556711724,101.76796556711724,0.10176796556711724,0.09052423798882708,0.011361169248838881,0.08510196368573134,0.00055186379142329
317,38,0.11579692632816105,115.79692632816105,0.11579692632816105,0.12135238448525185,0.03610636196266455,0.11369564339405153,0.0008129984501366139
318,20,0.06863218535989514,68.63218535989515,0.06863218535989514,0.06461295050952495,0.01812961509307552,0.05961906690473593,0.0001692708229212407
319,28,0.10538854033741618,105.38854033741617,0.10538854033741618,0.06626712461798143,0.031127113799630075,0.07450027750566304,0.0006128847153115009
320,47,0.08084067505960678,80.84067505960678,0.08084067505960678,0.07532191955324183,0.02794439502330684,0.06739904268119785,0.00027662308256998507
321,22,0.13512036003983854,135.12036003983854,0.13512036003983854,0.05134149038349706,0.045488406172108406,0.10500080132541705,0.0012916980491068442
322,46,0.16233266473034558,162.33266473034558,0.16233266473034558,0.10342281579676373,0.057663072084109306,0.13528299827560855,0.002239836799311194
323,39,0.1169692012742331,116.9692012742331,0.1169692012742331,0.09353565106464924,0.02628594121107957,0.09044756549679907,0.0008379405264637681
324,23,0.09305974124160354,93.05974124160355,0.09305974124160354,0.04640186341984011,0.0225796490481782,0.07575011705463178,0.0004219724954333896
325,73,0.22148706822934927,221.48706822934926,0.22148706822934927,0.11881545301433319,0.05125560153594867,0.18379774236936275,0.005689102335197961
326,42,0.13473605770755756,134.73605770755756,0.13473605770755756,0.08729448544144551,0.04798652049813955,0.09541452365333189,0.0012807080235756486
327,39,0.09554057712675836,95.54057712675835,0.09554057712675836,0.0582945748822951,0.023653450691805706,0.07368837682219867,0.00045662764770229385
328,41,0.1683648741358983,168.36487413589828,0.1683648741358983,0.08130063304841777,0.05021333429612074,0.11687347807908903,0.0024989242546679846
329,20,0.0894695167426087,89.46951674260869,0.0894695167426087,0.048045004473574085,0.03829260868389782,0.07331178281537702,0.00037499363566660606
330,31,0.0913567350030272,91.3567350030272,0.0913567350030272,0.07261863361623205,0.026750127606458278,0.07604378977167246,0.0003992273924015236
331,31,0.13542625718852974,135.42625718852975,0.13542625718852974,0.11362972760707578,0.03729313054416844,0.1215377190846084,0.001300490697687546
332,122,0.3287116949461565,328.7116949461565,0.3287116949461565,0.1267441544560635,0.0987561754507397,0.21659616417630354,0.018597051319551614
333,36,0.10694445102222391,106.94445102222392,0.10694445102222391,0.08381061694043182,0.01517510775855703,0.08618960003555164,0.0006404325379581162
334,72,0.1403180254514212,140.3180254514212,0.1403180254514212,0.14838383947271686,0.07134068071185673,0.13001343852281533,0.0014465685419063508
335,71,0.11466775015005182,114.66775015005182,0.11466775015005182,0.10658871604129695,0.040861720018484746,0.09330073351347636,0.0007894461238907625
336,46,0.14964540688838324,149.64540688838323,0.14964540688838324,0.0660616305164172,0.05702588318087047,0.1035523224335761,0.0017546431151735113
337,43,0.1729562484620341,172.95624846203413,0.1729562484620341,0.11071411422668609,0.066227089579747,0.13411826076139152,0.0027089899385331828
338,25,0.0934549425161672,93.45494251616721,0.0934549425161672,0.05832074229753675,0.02071891821763381,0.06269710328025245,0.0004273713910233053
339,22,0.06116377669079015,61.16377669079015,0.06116377669079015,0.04438708838172728,0.025782512135052754,0.04864305221699911,0.00011980680991339468
340,55,0.1251777128249402,125.1777128249402,0.1251777128249402,0.08315590042071597,0.06744243506447499,0.08987479418751683,0.0010270217915580148
341,61,0.2079662277311829,207.9662277311829,0.2079662277311829,0.13296318722456987,0.10915709423852571,0.16407195213582274,0.004709524550219301
342,123,0.11233000122956874,112.33000122956874,0.1118116966616251,0.12624187395260064,0.08864458608176595,0.11233000122956874,0.0007421401252901558
343,72,0.12137198518802159,121.37198518802158,0.12137198518802159,0.10743258263729549,0.055036442833475,0.10010121243152592,0.0009361684236461299
344,34,0.0880817464969736,88.08174649697361,0.0880817464969736,0.07161185841376949,0.03879239102433894,0.07672949926358984,0.00035781321337214294
345,108,0.21633283118778054,216.33283118778056,0.21633283118778054,0.151157062522506,0.03885751625021629,0.1479531019722009,0.005301099115067977
346,48,0.14864906597749447,148.64906597749447,0.14864906597749447,0.08164112364380657,0.052650177075667444,0.11380863109872719,0.001719828638063395
347,22,0.11691488992222125,116.91488992222125,0.11691488992222125,0.05326029470557246,0.03286306897347936,0.08541845297368224,0.0008367738461444837
348,188,0.2979128688671235,297.9128688671235,0.2979128688671235,0.12287323979704984,0.11314458585756555,0.23958901009319428,0.013844153739646408
349,38,0.1386674753408046,138.6674753408046,0.1386674753408046,0.05625134079597627,0.030431057527889688,0.10629317656099094,0.0013961190341760146
350,78,0.20740445170019664,207.40445170019663,0.20740445170019664,0.1108988500950574,0.04135258071094021,0.15566111019681314,0.004671462250063367
351,26,0.09946422412811698,99.46422412811698,0.09946422412811698,0.06003674259297525,0.0362040225820495,0.06591562777737042,0.0005152278379719404
352,33,0.13283181462827487,132.83181462827486,0.13283181462827487,0.10201887540928398,0.03980202648025781,0.10574458205857636,0.0012271705917680522
353,25,0.09622547000395484,96.22547000395484,0.09622547000395484,0.06666498862383965,0.03671290106745277,0.07409175641829231,0.00046651836558268356
354,31,0.12371811098317273,123.71811098317274,0.12371811098317273,0.058303625982411914,0.03755701648111754,0.08819594148341432,0.0009915131149830358
355,26,0.07325426741531284,73.25426741531284,0.07325426741531284,0.058023372880793914,0.032043926387515465,0.06478388565516208,0.0002058246619829352
356,45,0.13879899031065895,138.79899031065895,0.13879899031065895,0.09991995488313479,0.0557596409448875,0.11699129995449765,0.0014000951233165621
357,50,0.13412898802938222,134.1289880293822,0.13412898802938222,0.11923091669956487,0.05032790746036235,0.11830840781701654,0.0012634747471420961
358,66,0.193572068995032,193.572068995032,0.193572068995032,0.0686735515168437,0.03569956809026226,0.1284744940818332,0.0037977528509520212
359,73,0.1538433349228583,153.84333492285828,0.1538433349228583,0.10064377950870426,0.0491336047986274,0.1123887103390441,0.0019064906487841042
360,28,0.09163468235038247,91.63468235038246,0.09163468235038247,0.07634537248962697,0.03181998488495195,0.0744840616562766,0.00040288236558798813
361,53,0.13972082783224102,139.720827832241,0.13972082783224102,0.1012631681352889,0.07091555376585347,0.11862253892540045,0.00142817712484571
362,28,0.1060253328886883,106.0253328886883,0.1060253328886883,0.06292430131334804,0.01225727994474922,0.08163306667027322,0.0006240617381778667
363,22,0.10111118811955842,101.11118811955842,0.10111118811955842,0.09114835977078803,0.024183566535597563,0.08429139295683669,0.0005412479485103382
364,31,0.12393965029271142,123.93965029271142,0.12393965029271142,0.051061865393939775,0.033493725855267865,0.08939149223676356,0.0009968491010253822
365,21,0.06075168341647384,60.751683416473846,0.06075168341647384,0.04225664235792135,0.013454001616116172,0.045041475738326016,0.00011740148012197791
366,27,0.10840809152245946,108.40809152245946,0.10840809152245946,0.07390335811680815,0.034599526860325094,0.08907304153023851,0.0006670889073575557
367,34,0.11348745802962784,113.48745802962785,0.11348745802962784,0.09474950517326591,0.017734390348094663,0.09346538847587804,0.0007653185284782483
368,20,0.1114149051619378,111.41490516193781,0.1114149051619378,0.043731486584966076,0.021637388856119145,0.08109628192406877,0.0007241499534839265
369,22,0.1042656392518188,104.2656392518188,0.1042656392518188,0.07030881260204877,0.04296016953953702,0.08969504012652806,0.0005935020904792849
370,123,0.23941610578237776,239.41610578237777,0.23941610578237776,0.13851314997792274,0.10085034413425081,0.17991161803556407,0.0071855283939520785
371,23,0.11160483880444942,111.60483880444941,0.11160483880444942,0.07491924589259726,0.02087051969080466,0.08731882431937846,0.0007278597365427714
372,20,0.08983855138904036,89.83855138904036,0.08983855138904036,0.05416823975099272,0.021382602399930995,0.07265546997299659,0.0003796530067837372
373,29,0.09035698668350436,90.35698668350436,0.09035698668350436,0.04906120171152704,0.02533285529798937,0.06886452932241492,0.0003862636498720524
374,66,0.16264685702341103,162.64685702341103,0.16264685702341103,0.10900733967799808,0.06701104786589007,0.11984304605025084,0.0022528674931005313
375,54,0.1985581172161623,198.5581172161623,0.1985581172161623,0.09579976509698887,0.03492431850601227,0.15361020066825448,0.004098845613236337
376,72,0.17594127700716217,175.94127700716217,0.17594127700716217,0.09256046493478937,0.04761083556942847,0.13559974547358516,0.0028516869077723447
377,29,0.06120306611237919,61.20306611237919,0.06120306611237919,0.04150203792151361,0.02075878467684901,0.052131739980867356,0.00012003783707675892
378,129,0.1550437930012687,155.04379300126868,0.1550437930012687,0.09191040947689139,0.06780244791382223,0.11584794257168782,0.0019514695344649109
379,50,0.1516017479879242,151.6017479879242,0.1516017479879242,0.07565410569981953,0.04531684515818012,0.11155272092324489,0.0018243629705602174
380,20,0.08907949619383083,89.07949619383083,0.08907949619383083,0.05302381111230388,0.031057146483056252,0.0658468450540623,0.0003701109027097694
381,150,0.1134710507974821,113.47105079748209,0.1134710507974821,0.11512350049737718,0.08490426074042393,0.09898149471230838,0.000764986643077916
382,37,0.15294331404995304,152.94331404995305,0.15294331404995304,0.1307702714897949,0.05370308830136054,0.1275782599115996,0.0018732257179729915
383,31,0.12890109751898093,128.90109751898095,0.12890109751898093,0.08597870614595972,0.026920386484582552,0.11085291407580632,0.0011214204401400012
384,25,0.09398362178335945,93.98362178335945,0.09398362178335945,0.05529246523146372,0.014820703795324838,0.07965128224795084,0.00043466548265638875
385,21,0.07547861015339187,75.47861015339187,0.07547861015339187,0.06395625509805028,0.026691320776290314,0.06540985569351367,0.00022514914703386561
386,29,0.11814815134062383,118.14815134062383,0.11814815134062383,0.0650951485825574,0.06636412293970155,0.0905096405985386,0.0008635339452312897
387,29,0.09527499916325921,95.27499916325921,0.09527499916325921,0.04130952858217361,0.016572932882691703,0.06309496495919506,0.00045283030451045715
388,73,0.1542474855206477,154.2474855206477,0.1542474855206477,0.11443198052050972,0.09151744762257485,0.12519669634869096,0.0019215553623210613
389,52,0.1918896854094493,191.8896854094493,0.1918896854094493,0.1493784393005314,0.050861760732426264,0.1530892346378715,0.0036995893015303043
390,42,0.12179219252143554,121.79219252143554,0.12179219252143554,0.06358698756119592,0.023975184130271353,0.09450873143072099,0.000945925577156543
391,87,0.14802042083867764,148.02042083867764,0.14802042083867764,0.10463630820885278,0.06413002326040411,0.108562450673322,0.0016981010330291047
392,47,0.08979604183627873,89.79604183627873,0.08979604183627873,0.06908452378381158,0.02645985880919207,0.07133117320874106,0.00037911433233067167
393,55,0.12746244229611556,127.46244229611555,0.12746244229611556,0.08584243453443663,0.04188833073600026,0.09756609524845476,0.001084289692794991
394,35,0.13980520720731981,139.80520720731982,0.13980520720731981,0.07913437604718573,0.035601522376742606,0.11361600990224033,0.0014307661766008563
395,38,0.08345850024322496,83.45850024322496,0.08345850024322496,0.06814291547816823,0.044427404769171314,0.06823631675895452,0.00030437596167629064
396,25,0.0976431645134948,97.64316451349481,0.0976431645134948,0.07429233404682244,0.02777614458020025,0.0838772727723009,0.0004874433617543003
397,139,0.2021077925651008,202.1077925651008,0.2021077925651008,0.1516801086276317,0.12138935285882266,0.14888687819061117,0.004322627364256872
398,146,0.3502682165228276,350.2682165228276,0.3502682165228276,0.2501399879086682,0.11421142958060282,0.2452993035517844,0.022500947972300876
399,38,0.15698326161279147,156.98326161279147,0.15698326161279147,0.08529196968979319,0.04646751440137545,0.10557034303589159,0.002025623219361999
400,25,0.06459134897596754,64.59134897596753,0.06459134897596754,0.062239880461358324,0.030207015994218895,0.058470369490319286,0.0001410982692640578
401,43,0.16558692280195403,165.58692280195402,0.16558692280195403,0.1408750134462056,0.039783585045816056,0.13731430991081958,0.002377260250621595
402,51,0.11334913287544716,113.34913287544717,0.11334913287544716,0.08520202640484734,0.043772278966365916,0.09218190523900381,0.0007625234929933688
403,83,0.15617833086291338,156.17833086291338,0.15617833086291338,0.1363306193519376,0.08215018904152893,0.13697953110465833,0.00199462360106053
404,49,0.1872637310530994,187.2637310530994,0.1872637310530994,0.08741603755592693,0.042627114478281505,0.15143830253531504,0.003438425654160444
405,89,0.1324846836617041,132.4846836617041,0.1324846836617041,0.12117633404767636,0.07273274220620674,0.11502246323860107,0.0012175747737173763
406,41,0.10387486744361524,103.87486744361524,0.10387486744361524,0.08784616614285229,0.038849318411337874,0.0911029922630102,0.0005868540013178711
407,29,0.1758856618449468,175.8856618449468,0.1758856618449468,0.08344004685827422,0.015614045409672993,0.1313123943952608,0.002848983501750023
408,65,0.12186026669979153,121.86026669979152,0.12186026669979153,0.07107494580544119,0.049354283814913774,0.09120919552719416,0.0009475126026510519
409,39,0.12294414545174387,122.94414545174386,0.12294414545174387,0.08459358370174047,0.02797358906502862,0.10006953730353631,0.0009730209256688683
410,104,0.17311656706836678,173.11656706836678,0.17311656706836678,0.11911121520123298,0.10196030600518907,0.12382305084665686,0.0027165300682629816
411,35,0.1357295470091896,135.7295470091896,0.1357295470091896,0.11516014327304477,0.042917467792254096,0.11067442557136721,0.0013092477049794222
412,27,0.09238031986776397,92.38031986776397,0.09238031986776397,0.0779761447294009,0.03912733652480366,0.07393807031917116,0.0004127974513916696
413,32,0.08196889875490575,81.96889875490575,0.08196889875490575,0.08297343409284108,0.033463975367372306,0.06533084011768109,0.0002883672418563585
414,35,0.10617153508030035,106.17153508030034,0.10617153508030035,0.09771788406294224,0.037840008004533104,0.09458913752852684,0.0006266469240634213
